# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.6 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2024-04-01T00:00:00.0
# Date end (ISO 8601): 2025-04-01T00:00:00.0
# Latitude (positive North, ISO 19115): 27.8974
# Longitude (positive East, ISO 19115): 78.0880
# Altitude (m): 191.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-04-25
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI/DNI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2024-09-02T15:00:00.0/2024-09-02T16:00:00.0;795.1935;502.1546;254.2005;247.9541;425.1817
2024-09-02T16:00:00.0/2024-09-02T17:00:00.0;530.7122;289.7069;117.3635;172.3434;288.6104
2024-09-02T17:00:00.0/2024-09-02T18:00:00.0;235.7097;93.4203;21.4089;72.0114;100.9979
2024-09-02T18:00:00.0/2024-09-02T19:00:00.0;11.2168;2.5711;0.0554;2.5157;1.1300
2024-09-02T19:00:00.0/2024-09-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-02T20:00:00.0/2024-09-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-02T21:00:00.0/2024-09-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-02T22:00:00.0/2024-09-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-02T23:00:00.0/2024-09-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T00:00:00.0/2024-09-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T01:00:00.0/2024-09-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T02:00:00.0/2024-09-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T03:00:00.0/2024-09-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T04:00:00.0/2024-09-03T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T05:00:00.0/2024-09-03T06:00:00.0;10.6657;2.4799;0.0514;2.4284;1.0756
2024-09-03T06:00:00.0/2024-09-03T07:00:00.0;233.6906;95.1201;22.8918;72.2283;108.1368
2024-09-03T07:00:00.0/2024-09-03T08:00:00.0;528.6285;299.4214;135.0777;164.3437;332.3320
2024-09-03T08:00:00.0/2024-09-03T09:00:00.0;793.0819;518.2647;300.8180;217.4468;505.1261
2024-09-03T09:00:00.0/2024-09-03T10:00:00.0;1009.0112;699.8845;442.2895;257.5951;586.1135
2024-09-03T10:00:00.0/2024-09-03T11:00:00.0;1161.6815;829.4371;545.8154;283.6218;628.9936
2024-09-03T11:00:00.0/2024-09-03T12:00:00.0;1240.6678;895.6565;593.8956;301.7609;641.1055
2024-09-03T12:00:00.0/2024-09-03T13:00:00.0;1240.5668;892.8058;577.7437;315.0622;623.6456
2024-09-03T13:00:00.0/2024-09-03T14:00:00.0;1161.3651;821.1667;508.2543;312.9124;585.6991
2024-09-03T14:00:00.0/2024-09-03T15:00:00.0;1008.4418;686.7969;394.9959;291.8011;523.4882
2024-09-03T15:00:00.0/2024-09-03T16:00:00.0;792.2017;502.3263;257.3766;244.9498;432.2263
2024-09-03T16:00:00.0/2024-09-03T17:00:00.0;527.3659;288.3317;117.3283;171.0034;290.2619
2024-09-03T17:00:00.0/2024-09-03T18:00:00.0;231.9692;91.7174;20.9330;70.7844;99.9393
2024-09-03T18:00:00.0/2024-09-03T19:00:00.0;10.1665;2.3149;0.0473;2.2676;1.0071
2024-09-03T19:00:00.0/2024-09-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T20:00:00.0/2024-09-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T21:00:00.0/2024-09-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T22:00:00.0/2024-09-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-03T23:00:00.0/2024-09-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T00:00:00.0/2024-09-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T01:00:00.0/2024-09-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T02:00:00.0/2024-09-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T03:00:00.0/2024-09-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T04:00:00.0/2024-09-04T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T05:00:00.0/2024-09-04T06:00:00.0;9.6667;2.1409;0.0291;2.1117;0.6230
2024-09-04T06:00:00.0/2024-09-04T07:00:00.0;229.9318;86.5780;15.5268;71.0512;74.5491
2024-09-04T07:00:00.0/2024-09-04T08:00:00.0;525.2549;272.8364;87.9198;184.9166;218.3726
2024-09-04T08:00:00.0/2024-09-04T09:00:00.0;790.0529;479.8190;193.9099;285.9091;326.6198
2024-09-04T09:00:00.0/2024-09-04T10:00:00.0;1006.2627;661.1327;296.6478;364.4849;394.2165
2024-09-04T10:00:00.0/2024-09-04T11:00:00.0;1159.1302;792.3113;371.4079;420.9034;429.1497
2024-09-04T11:00:00.0/2024-09-04T12:00:00.0;1238.2174;859.3854;403.2528;456.1326;436.3893
2024-09-04T12:00:00.0/2024-09-04T13:00:00.0;1238.1136;855.2565;386.8805;468.3761;418.6192
2024-09-04T13:00:00.0/2024-09-04T14:00:00.0;1158.8064;780.4326;326.2429;454.1897;376.7882
2024-09-04T14:00:00.0/2024-09-04T15:00:00.0;1005.6819;647.5873;249.2657;398.3216;331.8597
2024-09-04T15:00:00.0/2024-09-04T16:00:00.0;789.1586;479.3733;187.1431;292.2302;317.4937
2024-09-04T16:00:00.0/2024-09-04T17:00:00.0;523.9771;284.1907;108.3271;175.8636;273.0780
2024-09-04T17:00:00.0/2024-09-04T18:00:00.0;228.1957;93.6516;24.3909;69.2608;118.7889
2024-09-04T18:00:00.0/2024-09-04T19:00:00.0;9.1648;2.1301;0.0493;2.0808;1.0982
2024-09-04T19:00:00.0/2024-09-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T20:00:00.0/2024-09-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T21:00:00.0/2024-09-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T22:00:00.0/2024-09-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-04T23:00:00.0/2024-09-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T00:00:00.0/2024-09-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T01:00:00.0/2024-09-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T02:00:00.0/2024-09-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T03:00:00.0/2024-09-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T04:00:00.0/2024-09-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T05:00:00.0/2024-09-05T06:00:00.0;8.6523;1.9467;0.0295;1.9172;0.6687
2024-09-05T06:00:00.0/2024-09-05T07:00:00.0;226.1410;88.0991;18.7960;69.3032;91.1792
2024-09-05T07:00:00.0/2024-09-05T08:00:00.0;521.8406;281.3150;108.0199;173.2950;270.1443
2024-09-05T08:00:00.0/2024-09-05T09:00:00.0;786.9753;494.3238;241.8182;252.5057;408.7429
2024-09-05T09:00:00.0/2024-09-05T10:00:00.0;1003.4592;681.0801;383.9191;297.1611;511.5783
2024-09-05T10:00:00.0/2024-09-05T11:00:00.0;1156.5195;816.2670;499.9484;316.3187;579.0610
2024-09-05T11:00:00.0/2024-09-05T12:00:00.0;1235.7050;886.4852;562.3267;324.1584;610.0480
2024-09-05T12:00:00.0/2024-09-05T13:00:00.0;1235.5988;884.7507;550.8356;333.9151;597.5864
2024-09-05T13:00:00.0/2024-09-05T14:00:00.0;1156.1884;813.6494;483.7873;329.8621;560.5449
2024-09-05T14:00:00.0/2024-09-05T15:00:00.0;1002.8670;679.2192;374.8964;304.3228;500.1140
2024-09-05T15:00:00.0/2024-09-05T16:00:00.0;786.0670;494.5489;244.1459;250.4030;413.6024
2024-09-05T16:00:00.0/2024-09-05T17:00:00.0;520.5478;281.4309;110.7062;170.7247;277.5907
2024-09-05T17:00:00.0/2024-09-05T18:00:00.0;224.3906;87.1036;18.9162;68.1875;91.6267
2024-09-05T18:00:00.0/2024-09-05T19:00:00.0;8.1584;1.8025;0.0234;1.7791;0.5411
2024-09-05T19:00:00.0/2024-09-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T20:00:00.0/2024-09-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T21:00:00.0/2024-09-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T22:00:00.0/2024-09-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-05T23:00:00.0/2024-09-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T00:00:00.0/2024-09-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T01:00:00.0/2024-09-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T02:00:00.0/2024-09-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T03:00:00.0/2024-09-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T04:00:00.0/2024-09-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T05:00:00.0/2024-09-06T06:00:00.0;7.7332;1.8398;0.0628;1.7770;1.5129
2024-09-06T06:00:00.0/2024-09-06T07:00:00.0;222.3190;96.6970;33.3880;63.3090;166.7947
2024-09-06T07:00:00.0/2024-09-06T08:00:00.0;518.3860;305.8958;169.4772;136.4185;428.9266
2024-09-06T08:00:00.0/2024-09-06T09:00:00.0;783.8491;522.6870;342.2282;180.4588;583.0058
2024-09-06T09:00:00.0/2024-09-06T10:00:00.0;1000.5999;703.4424;487.9188;215.5237;653.2477
2024-09-06T10:00:00.0/2024-09-06T11:00:00.0;1153.8479;832.4786;591.0648;241.4138;686.8854
2024-09-06T11:00:00.0/2024-09-06T12:00:00.0;1233.1289;899.3769;643.3674;256.0095;699.7627
2024-09-06T12:00:00.0/2024-09-06T13:00:00.0;1233.0197;899.2825;644.3068;254.9757;700.8627
2024-09-06T13:00:00.0/2024-09-06T14:00:00.0;1153.5083;830.8550;585.7276;245.1274;680.8254
2024-09-06T14:00:00.0/2024-09-06T15:00:00.0;999.9951;698.9179;471.4498;227.4680;631.2439
2024-09-06T15:00:00.0/2024-09-06T16:00:00.0;782.9253;513.6993;314.2302;199.4691;535.1939
2024-09-06T16:00:00.0/2024-09-06T17:00:00.0;517.0771;296.5707;148.9674;147.6033;377.3040
2024-09-06T17:00:00.0/2024-09-06T18:00:00.0;220.5542;92.4300;27.9934;64.4366;140.5228
2024-09-06T18:00:00.0/2024-09-06T19:00:00.0;7.2593;1.6866;0.0469;1.6397;1.1637
2024-09-06T19:00:00.0/2024-09-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T20:00:00.0/2024-09-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T21:00:00.0/2024-09-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T22:00:00.0/2024-09-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-06T23:00:00.0/2024-09-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T00:00:00.0/2024-09-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T01:00:00.0/2024-09-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T02:00:00.0/2024-09-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T03:00:00.0/2024-09-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T04:00:00.0/2024-09-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T05:00:00.0/2024-09-07T06:00:00.0;6.8224;1.5399;0.0218;1.5180;0.5470
2024-09-07T06:00:00.0/2024-09-07T07:00:00.0;218.4659;87.1633;20.3323;66.8310;101.0110
2024-09-07T07:00:00.0/2024-09-07T08:00:00.0;514.8892;283.9824;118.4512;165.5312;300.5996
2024-09-07T08:00:00.0/2024-09-07T09:00:00.0;780.6708;497.2914;257.9621;239.3293;440.6353
2024-09-07T09:00:00.0/2024-09-07T10:00:00.0;997.6809;679.8793;388.8913;290.9879;522.1162
2024-09-07T10:00:00.0/2024-09-07T11:00:00.0;1151.1111;810.8566;485.7819;325.0746;566.0587
2024-09-07T11:00:00.0/2024-09-07T12:00:00.0;1230.4850;879.0099;536.9485;342.0615;585.5538
2024-09-07T12:00:00.0/2024-09-07T13:00:00.0;1230.3733;879.5100;540.0772;339.4328;589.0471
2024-09-07T13:00:00.0/2024-09-07T14:00:00.0;1150.7642;810.7839;488.1275;322.6564;568.9665
2024-09-07T14:00:00.0/2024-09-07T15:00:00.0;997.0648;678.3226;387.2115;291.1111;520.1273
2024-09-07T15:00:00.0/2024-09-07T16:00:00.0;779.7333;493.9324;252.7150;241.2174;432.0510
2024-09-07T16:00:00.0/2024-09-07T17:00:00.0;513.5658;280.2213;114.3571;165.8642;290.8132
2024-09-07T17:00:00.0/2024-09-07T18:00:00.0;216.6876;85.0064;19.2570;65.7495;96.0763
2024-09-07T18:00:00.0/2024-09-07T19:00:00.0;6.4118;1.4092;0.0178;1.3914;0.4636
2024-09-07T19:00:00.0/2024-09-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T20:00:00.0/2024-09-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T21:00:00.0/2024-09-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T22:00:00.0/2024-09-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-07T23:00:00.0/2024-09-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T00:00:00.0/2024-09-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T01:00:00.0/2024-09-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T02:00:00.0/2024-09-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T03:00:00.0/2024-09-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T04:00:00.0/2024-09-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T05:00:00.0/2024-09-08T06:00:00.0;6.0152;1.3435;0.0204;1.3231;0.5532
2024-09-08T06:00:00.0/2024-09-08T07:00:00.0;214.5834;87.6725;24.1125;63.5600;121.0384
2024-09-08T07:00:00.0/2024-09-08T08:00:00.0;511.3535;291.1443;143.0793;148.0650;365.6953
2024-09-08T08:00:00.0/2024-09-08T09:00:00.0;777.4452;508.5164;307.9886;200.5277;529.0356
2024-09-08T09:00:00.0/2024-09-08T10:00:00.0;994.7075;690.6713;450.7439;239.9274;607.4961
2024-09-08T10:00:00.0/2024-09-08T11:00:00.0;1148.3149;820.9987;554.2259;266.7728;647.7802
2024-09-08T11:00:00.0/2024-09-08T12:00:00.0;1227.7792;888.4310;605.7917;282.6392;662.4546
2024-09-08T12:00:00.0/2024-09-08T13:00:00.0;1227.6649;887.6066;600.2961;287.3105;656.4859
2024-09-08T13:00:00.0/2024-09-08T14:00:00.0;1147.9606;817.8414;536.7043;281.1371;627.3907
2024-09-08T14:00:00.0/2024-09-08T15:00:00.0;994.0801;682.9238;416.8212;266.1026;561.4454
2024-09-08T15:00:00.0/2024-09-08T16:00:00.0;776.4940;492.5026;258.5025;234.0001;443.3404
2024-09-08T16:00:00.0/2024-09-08T17:00:00.0;510.0158;274.0190;108.7972;165.2217;277.4877
2024-09-08T17:00:00.0/2024-09-08T18:00:00.0;212.7921;80.4015;16.3343;64.0671;81.7435
2024-09-08T18:00:00.0/2024-09-08T19:00:00.0;5.6036;1.1857;0.0090;1.1767;0.2422
2024-09-08T19:00:00.0/2024-09-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T20:00:00.0/2024-09-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T21:00:00.0/2024-09-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T22:00:00.0/2024-09-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-08T23:00:00.0/2024-09-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T00:00:00.0/2024-09-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T01:00:00.0/2024-09-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T02:00:00.0/2024-09-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T03:00:00.0/2024-09-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T04:00:00.0/2024-09-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T05:00:00.0/2024-09-09T06:00:00.0;5.2330;1.0587;0.0018;1.0569;0.0394
2024-09-09T06:00:00.0/2024-09-09T07:00:00.0;210.6725;74.0645;9.9471;64.1173;49.1848
2024-09-09T07:00:00.0/2024-09-09T08:00:00.0;507.7792;256.8545;77.8769;178.9775;198.3829
2024-09-09T08:00:00.0/2024-09-09T09:00:00.0;774.1717;469.5316;198.6365;270.8951;341.6315
2024-09-09T09:00:00.0/2024-09-09T10:00:00.0;991.6784;654.7700;321.1263;333.6437;433.8242
2024-09-09T10:00:00.0/2024-09-09T11:00:00.0;1145.4574;788.9745;419.1596;369.8149;491.1942
2024-09-09T11:00:00.0/2024-09-09T12:00:00.0;1225.0089;859.3482;475.2292;384.1190;521.0853
2024-09-09T12:00:00.0/2024-09-09T13:00:00.0;1224.8917;860.4454;481.0042;379.4413;527.5144
2024-09-09T13:00:00.0/2024-09-09T14:00:00.0;1145.0947;791.7444;434.4301;357.3143;509.3936
2024-09-09T14:00:00.0/2024-09-09T15:00:00.0;991.0384;655.4639;330.8342;324.6297;446.6879
2024-09-09T15:00:00.0/2024-09-09T16:00:00.0;773.2054;459.5145;180.8214;278.6931;310.0724
2024-09-09T16:00:00.0/2024-09-09T17:00:00.0;506.4263;243.8645;60.6850;183.1795;154.2155
2024-09-09T17:00:00.0/2024-09-09T18:00:00.0;208.8681;68.9748;7.0114;61.9633;34.7218
2024-09-09T18:00:00.0/2024-09-09T19:00:00.0;4.8539;0.9361;0.0007;0.9354;0.0168
2024-09-09T19:00:00.0/2024-09-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T20:00:00.0/2024-09-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T21:00:00.0/2024-09-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T22:00:00.0/2024-09-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-09T23:00:00.0/2024-09-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T00:00:00.0/2024-09-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T01:00:00.0/2024-09-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T02:00:00.0/2024-09-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T03:00:00.0/2024-09-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T04:00:00.0/2024-09-10T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T05:00:00.0/2024-09-10T06:00:00.0;4.4931;0.8550;0.0003;0.8547;0.0067
2024-09-10T06:00:00.0/2024-09-10T07:00:00.0;206.7333;68.6621;6.6804;61.9817;32.8029
2024-09-10T07:00:00.0/2024-09-10T08:00:00.0;504.1649;250.0187;69.6427;180.3760;176.0419
2024-09-10T08:00:00.0/2024-09-10T09:00:00.0;770.8478;473.0950;214.1494;258.9456;369.5352
2024-09-10T09:00:00.0/2024-09-10T10:00:00.0;988.5906;663.0723;356.6628;306.4096;483.4138
2024-09-10T10:00:00.0/2024-09-10T11:00:00.0;1142.5355;801.3946;475.9870;325.4076;559.3987
2024-09-10T11:00:00.0/2024-09-10T12:00:00.0;1222.1715;874.2252;546.3835;327.8416;600.8210
2024-09-10T12:00:00.0/2024-09-10T13:00:00.0;1222.0518;873.7587;547.7687;325.9900;602.4335
2024-09-10T13:00:00.0/2024-09-10T14:00:00.0;1142.1655;803.6913;492.3639;311.3274;579.0984
2024-09-10T14:00:00.0/2024-09-10T15:00:00.0;987.9396;669.6148;386.4502;283.1646;524.5530
2024-09-10T15:00:00.0/2024-09-10T16:00:00.0;769.8682;483.1642;245.4787;237.6855;425.3282
2024-09-10T16:00:00.0/2024-09-10T17:00:00.0;502.7982;268.7178;105.8426;162.8752;274.4098
2024-09-10T17:00:00.0/2024-09-10T18:00:00.0;204.9168;77.4731;16.0356;61.4375;82.4461
2024-09-10T18:00:00.0/2024-09-10T19:00:00.0;4.1552;0.8685;0.0053;0.8632;0.1628
2024-09-10T19:00:00.0/2024-09-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T20:00:00.0/2024-09-10T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T21:00:00.0/2024-09-10T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T22:00:00.0/2024-09-10T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-10T23:00:00.0/2024-09-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T00:00:00.0/2024-09-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T01:00:00.0/2024-09-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T02:00:00.0/2024-09-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T03:00:00.0/2024-09-11T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T04:00:00.0/2024-09-11T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T05:00:00.0/2024-09-11T06:00:00.0;3.8260;0.8186;0.0064;0.8123;0.1910
2024-09-11T06:00:00.0/2024-09-11T07:00:00.0;202.7677;80.0166;18.8741;61.1425;97.4182
2024-09-11T07:00:00.0/2024-09-11T08:00:00.0;500.5139;278.0627;124.4691;153.5937;324.5727
2024-09-11T08:00:00.0/2024-09-11T09:00:00.0;767.4779;494.5612;283.1998;211.3613;492.6037
2024-09-11T09:00:00.0/2024-09-11T10:00:00.0;985.4493;680.5594;440.9897;239.5697;600.4021
2024-09-11T10:00:00.0/2024-09-11T11:00:00.0;1139.5548;814.3962;565.9364;248.4597;667.3840
2024-09-11T11:00:00.0/2024-09-11T12:00:00.0;1219.2725;884.4352;637.2302;247.2050;702.7631
2024-09-11T12:00:00.0/2024-09-11T13:00:00.0;1219.1501;884.8257;641.3519;243.4739;707.4258
2024-09-11T13:00:00.0/2024-09-11T14:00:00.0;1139.1775;816.8166;584.6725;232.1441;689.9578
2024-09-11T14:00:00.0/2024-09-11T15:00:00.0;984.7872;684.8229;466.2956;218.5273;635.2730
2024-09-11T15:00:00.0/2024-09-11T16:00:00.0;766.4851;497.1619;293.7690;203.3929;511.3441
2024-09-11T16:00:00.0/2024-09-11T17:00:00.0;499.1337;277.3764;123.5554;153.8209;322.0362
2024-09-11T17:00:00.0/2024-09-11T18:00:00.0;200.9394;78.7307;17.7335;60.9971;92.3827
2024-09-11T18:00:00.0/2024-09-11T19:00:00.0;3.4970;0.7448;0.0050;0.7398;0.1606
2024-09-11T19:00:00.0/2024-09-11T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T20:00:00.0/2024-09-11T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T21:00:00.0/2024-09-11T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T22:00:00.0/2024-09-11T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-11T23:00:00.0/2024-09-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-12T00:00:00.0/2024-09-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-12T01:00:00.0/2024-09-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-12T02:00:00.0/2024-09-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-12T03:00:00.0/2024-09-12T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-12T04:00:00.0/2024-09-12T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2024-09-12T05:00:00.0/2024-09-12T06:00:00.0;3.1743;0.6872;0.0086;0.6785;0.2570
2024-09-12T06:00:00.0/2024-09-12T07:00:00.0;198.7763;84.4038;30.2443;54.1595;160.1056
2024-09-12T07:00:00.0/2024-09-12T08:00:00.0;496.8259;294.8668;183.5848;111.2820;484.2936
2024-09-12T08:00:00.0/2024-09-12T09:00:00.0;764.0609;514.7503;389.9791;124.7713;683.4498
